"Poly_No","Coord_order","Longitude","Latitude","Hole","Group","VME_Csquare","VME_Habitat","VME_Indicator","VME_Elements"
2,"2_11",-7.65,36.375,FALSE,"2_1","Low","NULL","Sea-pen",NA
2,"2_12",-7.625,36.375,FALSE,"2_1","Low","NULL","Sea-pen",NA
2,"2_13",-7.625,36.35,FALSE,"2_1","Low","NULL","Sea-pen",NA
2,"2_14",-7.625,36.325,FALSE,"2_1","Low","NULL","Sea-pen",NA
2,"2_15",-7.625,36.3,FALSE,"2_1","Low","NULL","Sea-pen",NA
2,"2_16",-7.625,36.275,FALSE,"2_1","Low","NULL","Sea-pen",NA
2,"2_17",-7.65,36.275,FALSE,"2_1","Low","NULL","Sea-pen",NA
2,"2_18",-7.675,36.275,FALSE,"2_1","Low","NULL","Sea-pen",NA
2,"2_19",-7.675,36.25,FALSE,"2_1","Low","NULL","Sea-pen",NA
2,"2_20",-7.675,36.225,FALSE,"2_1","Low","NULL","Sea-pen",NA
2,"2_21",-7.7,36.225,FALSE,"2_1","Low","NULL","Sea-pen",NA
2,"2_22",-7.725,36.225,FALSE,"2_1","Low","NULL","Sea-pen",NA
2,"2_23",-7.75,36.225,FALSE,"2_1","Low","NULL","Sea-pen",NA
2,"2_24",-7.775,36.225,FALSE,"2_1","Low","NULL","Sea-pen",NA
2,"2_25",-7.775,36.25,FALSE,"2_1","Low","NULL","Sea-pen",NA
3,"3_1",-7.225,35.975,FALSE,"3_1","VME","Cold seeps","NULL",NA
3,"3_2",-7.25,35.975,FALSE,"3_1","VME","Cold seeps","NULL",NA
3,"3_3",-7.275,35.975,FALSE,"3_1","VME","Cold seeps","NULL",NA
3,"3_4",-7.3,35.975,FALSE,"3_1","VME","Cold seeps","NULL",NA
3,"3_5",-7.325,35.975,FALSE,"3_1","VME","Cold seeps","NULL",NA
3,"3_6",-7.325,36,FALSE,"3_1","VME","Cold seeps","NULL",NA
3,"3_7",-7.325,36.025,FALSE,"3_1","VME","Cold seeps","NULL",NA
3,"3_8",-7.325,36.05,FALSE,"3_1","VME","Cold seeps","NULL",NA
3,"3_9",-7.325,36.075,FALSE,"3_1","VME","Cold seeps","NULL",NA
3,"3_10",-7.3,36.075,FALSE,"3_1","VME","Cold seeps","NULL",NA
3,"3_11",-7.275,36.075,FALSE,"3_1","VME","Cold seeps","NULL",NA
3,"3_12",-7.25,36.075,FALSE,"3_1","VME","Cold seeps","NULL",NA
3,"3_13",-7.225,36.075,FALSE,"3_1","VME","Cold seeps","NULL",NA
3,"3_14",-7.225,36.05,FALSE,"3_1","VME","Cold seeps","NULL",NA
3,"3_15",-7.225,36.025,FALSE,"3_1","VME","Cold seeps","NULL",NA
3,"3_16",-7.225,36,FALSE,"3_1","VME","Cold seeps","NULL",NA
3,"3_17",-7.225,35.975,FALSE,"3_1","VME","Cold seeps","NULL",NA
4,"4_1",-7.975,36.075,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_2",-8,36.075,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_3",-8.025,36.075,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_4",-8.05,36.075,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_5",-8.075,36.075,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_6",-8.075,36.1,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_7",-8.075,36.125,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_8",-8.075,36.15,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_9",-8.075,36.175,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_10",-8.075,36.2,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_11",-8.075,36.225,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_12",-8.075,36.25,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_13",-8.075,36.275,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_14",-8.05,36.275,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_15",-8.025,36.275,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_16",-8,36.275,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_17",-7.975,36.275,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_18",-7.95,36.275,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_19",-7.925,36.275,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_20",-7.925,36.3,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_21",-7.925,36.325,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_22",-7.925,36.35,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_23",-7.925,36.375,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_24",-7.9,36.375,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_25",-7.875,36.375,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_26",-7.85,36.375,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_27",-7.825,36.375,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_28",-7.825,36.35,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_29",-7.825,36.325,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_30",-7.825,36.3,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_31",-7.825,36.275,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_32",-7.85,36.275,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_33",-7.875,36.275,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_34",-7.875,36.25,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_35",-7.875,36.225,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_36",-7.875,36.2,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_37",-7.875,36.175,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_38",-7.9,36.175,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_39",-7.925,36.175,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_40",-7.95,36.175,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_41",-7.975,36.175,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_42",-7.975,36.15,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_43",-7.975,36.125,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_44",-7.975,36.1,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
4,"4_45",-7.975,36.075,FALSE,"4_1","Low_ Medium","NULL","Sea-pen_ Gorgonian","Bank"
5,"5_1",-7.975,36.625,FALSE,"5_1","Low","NULL","Sea-pen_ Soft coral",NA
5,"5_2",-8,36.625,FALSE,"5_1","Low","NULL","Sea-pen_ Soft coral",NA
5,"5_3",-8.025,36.625,FALSE,"5_1","Low","NULL","Sea-pen_ Soft coral",NA
5,"5_4",-8.05,36.625,FALSE,"5_1","Low","NULL","Sea-pen_ Soft coral",NA
5,"5_5",-8.075,36.625,FALSE,"5_1","Low","NULL","Sea-pen_ Soft coral",NA
5,"5_6",-8.075,36.65,FALSE,"5_1","Low","NULL","Sea-pen_ Soft coral",NA
5,"5_7",-8.075,36.675,FALSE,"5_1","Low","NULL","Sea-pen_ Soft coral",NA
5,"5_8",-8.075,36.7,FALSE,"5_1","Low","NULL","Sea-pen_ Soft coral",NA
5,"5_9",-8.075,36.725,FALSE,"5_1","Low","NULL","Sea-pen_ Soft coral",NA
5,"5_10",-8.05,36.725,FALSE,"5_1","Low","NULL","Sea-pen_ Soft coral",NA
5,"5_11",-8.025,36.725,FALSE,"5_1","Low","NULL","Sea-pen_ Soft coral",NA
5,"5_12",-8,36.725,FALSE,"5_1","Low","NULL","Sea-pen_ Soft coral",NA
5,"5_13",-7.975,36.725,FALSE,"5_1","Low","NULL","Sea-pen_ Soft coral",NA
5,"5_14",-7.975,36.7,FALSE,"5_1","Low","NULL","Sea-pen_ Soft coral",NA
5,"5_15",-7.975,36.675,FALSE,"5_1","Low","NULL","Sea-pen_ Soft coral",NA
5,"5_16",-7.975,36.65,FALSE,"5_1","Low","NULL","Sea-pen_ Soft coral",NA
5,"5_17",-7.975,36.625,FALSE,"5_1","Low","NULL","Sea-pen_ Soft coral",NA
6,"6_1",-7.175,36.675,FALSE,"6_1","Low","NULL","Sea-pen",NA
6,"6_2",-7.2,36.675,FALSE,"6_1","Low","NULL","Sea-pen",NA
6,"6_3",-7.225,36.675,FALSE,"6_1","Low","NULL","Sea-pen",NA
6,"6_4",-7.25,36.675,FALSE,"6_1","Low","NULL","Sea-pen",NA
6,"6_5",-7.275,36.675,FALSE,"6_1","Low","NULL","Sea-pen",NA
6,"6_6",-7.275,36.65,FALSE,"6_1","Low","NULL","Sea-pen",NA
6,"6_7",-7.275,36.625,FALSE,"6_1","Low","NULL","Sea-pen",NA
6,"6_8",-7.3,36.625,FALSE,"6_1","Low","NULL","Sea-pen",NA
6,"6_9",-7.325,36.625,FALSE,"6_1","Low","NULL","Sea-pen",NA
6,"6_10",-7.35,36.625,FALSE,"6_1","Low","NULL","Sea-pen",NA
6,"6_11",-7.375,36.625,FALSE,"6_1","Low","NULL","Sea-pen",NA
6,"6_12",-7.375,36.65,FALSE,"6_1","Low","NULL","Sea-pen",NA
6,"6_13",-7.375,36.675,FALSE,"6_1","Low","NULL","Sea-pen",NA
6,"6_14",-7.375,36.7,FALSE,"6_1","Low","NULL","Sea-pen",NA
6,"6_15",-7.375,36.725,FALSE,"6_1","Low","NULL","Sea-pen",NA
6,"6_16",-7.35,36.725,FALSE,"6_1","Low","NULL","Sea-pen",NA
6,"6_17",-7.325,36.725,FALSE,"6_1","Low","NULL","Sea-pen",NA
6,"6_18",-7.3,36.725,FALSE,"6_1","Low","NULL","Sea-pen",NA
6,"6_19",-7.275,36.725,FALSE,"6_1","Low","NULL","Sea-pen",NA
6,"6_20",-7.275,36.75,FALSE,"6_1","Low","NULL","Sea-pen",NA
6,"6_21",-7.275,36.775,FALSE,"6_1","Low","NULL","Sea-pen",NA
6,"6_22",-7.25,36.775,FALSE,"6_1","Low","NULL","Sea-pen",NA
6,"6_23",-7.225,36.775,FALSE,"6_1","Low","NULL","Sea-pen",NA
6,"6_24",-7.2,36.775,FALSE,"6_1","Low","NULL","Sea-pen",NA
6,"6_25",-7.175,36.775,FALSE,"6_1","Low","NULL","Sea-pen",NA
6,"6_26",-7.175,36.75,FALSE,"6_1","Low","NULL","Sea-pen",NA
6,"6_27",-7.175,36.725,FALSE,"6_1","Low","NULL","Sea-pen",NA
6,"6_28",-7.175,36.7,FALSE,"6_1","Low","NULL","Sea-pen",NA
6,"6_29",-7.175,36.675,FALSE,"6_1","Low","NULL","Sea-pen",NA
7,"7_1",-8.625,36.675,FALSE,"7_1","Medium","NULL","Gorgonian",NA
7,"7_2",-8.65,36.675,FALSE,"7_1","Medium","NULL","Gorgonian",NA
7,"7_3",-8.675,36.675,FALSE,"7_1","Medium","NULL","Gorgonian",NA
7,"7_4",-8.7,36.675,FALSE,"7_1","Medium","NULL","Gorgonian",NA
7,"7_5",-8.725,36.675,FALSE,"7_1","Medium","NULL","Gorgonian",NA
7,"7_6",-8.725,36.7,FALSE,"7_1","Medium","NULL","Gorgonian",NA
7,"7_7",-8.725,36.725,FALSE,"7_1","Medium","NULL","Gorgonian",NA
7,"7_8",-8.725,36.75,FALSE,"7_1","Medium","NULL","Gorgonian",NA
7,"7_9",-8.725,36.775,FALSE,"7_1","Medium","NULL","Gorgonian",NA
7,"7_10",-8.7,36.775,FALSE,"7_1","Medium","NULL","Gorgonian",NA
7,"7_11",-8.675,36.775,FALSE,"7_1","Medium","NULL","Gorgonian",NA
7,"7_12",-8.65,36.775,FALSE,"7_1","Medium","NULL","Gorgonian",NA
7,"7_13",-8.625,36.775,FALSE,"7_1","Medium","NULL","Gorgonian",NA
7,"7_14",-8.625,36.75,FALSE,"7_1","Medium","NULL","Gorgonian",NA
7,"7_15",-8.625,36.725,FALSE,"7_1","Medium","NULL","Gorgonian",NA
7,"7_16",-8.625,36.7,FALSE,"7_1","Medium","NULL","Gorgonian",NA
7,"7_17",-8.625,36.675,FALSE,"7_1","Medium","NULL","Gorgonian",NA
8,"8_1",-7.025,36.725,FALSE,"8_1","Low","NULL","Sea-pen",NA
8,"8_2",-7.05,36.725,FALSE,"8_1","Low","NULL","Sea-pen",NA
8,"8_3",-7.075,36.725,FALSE,"8_1","Low","NULL","Sea-pen",NA
8,"8_4",-7.1,36.725,FALSE,"8_1","Low","NULL","Sea-pen",NA
8,"8_5",-7.125,36.725,FALSE,"8_1","Low","NULL","Sea-pen",NA
8,"8_6",-7.125,36.75,FALSE,"8_1","Low","NULL","Sea-pen",NA
8,"8_7",-7.125,36.775,FALSE,"8_1","Low","NULL","Sea-pen",NA
8,"8_8",-7.125,36.8,FALSE,"8_1","Low","NULL","Sea-pen",NA
8,"8_9",-7.125,36.825,FALSE,"8_1","Low","NULL","Sea-pen",NA
8,"8_10",-7.1,36.825,FALSE,"8_1","Low","NULL","Sea-pen",NA
8,"8_11",-7.075,36.825,FALSE,"8_1","Low","NULL","Sea-pen",NA
8,"8_12",-7.05,36.825,FALSE,"8_1","Low","NULL","Sea-pen",NA
8,"8_13",-7.025,36.825,FALSE,"8_1","Low","NULL","Sea-pen",NA
8,"8_14",-7.025,36.8,FALSE,"8_1","Low","NULL","Sea-pen",NA
8,"8_15",-7.025,36.775,FALSE,"8_1","Low","NULL","Sea-pen",NA
8,"8_16",-7.025,36.75,FALSE,"8_1","Low","NULL","Sea-pen",NA
8,"8_17",-7.025,36.725,FALSE,"8_1","Low","NULL","Sea-pen",NA
9,"9_1",-9.525,36.7,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_2",-9.525,36.725,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_3",-9.55,36.725,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_4",-9.575,36.725,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_5",-9.575,36.75,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_6",-9.575,36.775,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_7",-9.575,36.8,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_8",-9.575,36.825,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_9",-9.55,36.825,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_10",-9.525,36.825,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_11",-9.525,36.85,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_12",-9.525,36.875,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_13",-9.5,36.875,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_14",-9.475,36.875,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_15",-9.45,36.875,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_16",-9.425,36.875,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_17",-9.4,36.875,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_18",-9.375,36.875,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_19",-9.35,36.875,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_20",-9.325,36.875,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_21",-9.325,36.9,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_22",-9.325,36.925,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_23",-9.325,36.95,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_24",-9.325,36.975,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_25",-9.3,36.975,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_26",-9.275,36.975,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_27",-9.25,36.975,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_28",-9.225,36.975,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_29",-9.225,36.95,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_30",-9.225,36.925,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_31",-9.225,36.9,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_32",-9.225,36.875,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_33",-9.2,36.875,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_34",-9.175,36.875,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_35",-9.175,36.85,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_36",-9.175,36.825,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_37",-9.175,36.8,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_38",-9.175,36.775,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_39",-9.2,36.775,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_40",-9.225,36.775,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_41",-9.25,36.775,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_42",-9.275,36.775,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_43",-9.3,36.775,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_44",-9.325,36.775,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_45",-9.35,36.775,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_46",-9.375,36.775,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_47",-9.375,36.75,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_48",-9.375,36.725,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_49",-9.4,36.725,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_50",-9.425,36.725,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_51",-9.425,36.7,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_52",-9.425,36.675,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_53",-9.45,36.675,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_54",-9.475,36.675,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_55",-9.5,36.675,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_56",-9.525,36.675,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
9,"9_57",-9.525,36.7,FALSE,"9_1","Medium_ Low","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
10,"10_1",-11.075,36.725,FALSE,"10_1","VME","Deep-sea Sponge Aggregations","Sponge","Seamount"
10,"10_2",-11.1,36.725,FALSE,"10_1","VME","Deep-sea Sponge Aggregations","Sponge","Seamount"
10,"10_3",-11.125,36.725,FALSE,"10_1","VME","Deep-sea Sponge Aggregations","Sponge","Seamount"
10,"10_4",-11.15,36.725,FALSE,"10_1","VME","Deep-sea Sponge Aggregations","Sponge","Seamount"
10,"10_5",-11.175,36.725,FALSE,"10_1","VME","Deep-sea Sponge Aggregations","Sponge","Seamount"
10,"10_6",-11.175,36.75,FALSE,"10_1","VME","Deep-sea Sponge Aggregations","Sponge","Seamount"
10,"10_7",-11.175,36.775,FALSE,"10_1","VME","Deep-sea Sponge Aggregations","Sponge","Seamount"
10,"10_8",-11.175,36.8,FALSE,"10_1","VME","Deep-sea Sponge Aggregations","Sponge","Seamount"
10,"10_9",-11.175,36.825,FALSE,"10_1","VME","Deep-sea Sponge Aggregations","Sponge","Seamount"
10,"10_10",-11.175,36.85,FALSE,"10_1","VME","Deep-sea Sponge Aggregations","Sponge","Seamount"
10,"10_11",-11.175,36.875,FALSE,"10_1","VME","Deep-sea Sponge Aggregations","Sponge","Seamount"
10,"10_12",-11.15,36.875,FALSE,"10_1","VME","Deep-sea Sponge Aggregations","Sponge","Seamount"
10,"10_13",-11.125,36.875,FALSE,"10_1","VME","Deep-sea Sponge Aggregations","Sponge","Seamount"
10,"10_14",-11.1,36.875,FALSE,"10_1","VME","Deep-sea Sponge Aggregations","Sponge","Seamount"
10,"10_15",-11.075,36.875,FALSE,"10_1","VME","Deep-sea Sponge Aggregations","Sponge","Seamount"
10,"10_16",-11.075,36.85,FALSE,"10_1","VME","Deep-sea Sponge Aggregations","Sponge","Seamount"
10,"10_17",-11.075,36.825,FALSE,"10_1","VME","Deep-sea Sponge Aggregations","Sponge","Seamount"
10,"10_18",-11.075,36.8,FALSE,"10_1","VME","Deep-sea Sponge Aggregations","Sponge","Seamount"
10,"10_19",-11.075,36.775,FALSE,"10_1","VME","Deep-sea Sponge Aggregations","Sponge","Seamount"
10,"10_20",-11.075,36.75,FALSE,"10_1","VME","Deep-sea Sponge Aggregations","Sponge","Seamount"
10,"10_21",-11.075,36.725,FALSE,"10_1","VME","Deep-sea Sponge Aggregations","Sponge","Seamount"
11,"11_1",-10.925,36.725,FALSE,"11_1","VME","Deep-sea Sponge Aggregations","Sponge","Seamount"
11,"11_2",-10.95,36.725,FALSE,"11_1","VME","Deep-sea Sponge Aggregations","Sponge","Seamount"
11,"11_3",-10.975,36.725,FALSE,"11_1","VME","Deep-sea Sponge Aggregations","Sponge","Seamount"
11,"11_4",-11,36.725,FALSE,"11_1","VME","Deep-sea Sponge Aggregations","Sponge","Seamount"
11,"11_5",-11.025,36.725,FALSE,"11_1","VME","Deep-sea Sponge Aggregations","Sponge","Seamount"
11,"11_6",-11.025,36.75,FALSE,"11_1","VME","Deep-sea Sponge Aggregations","Sponge","Seamount"
11,"11_7",-11.025,36.775,FALSE,"11_1","VME","Deep-sea Sponge Aggregations","Sponge","Seamount"
